CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,COD_CEP,BAIRRO,ZONA
3002543,UBS JARDIM PARANAPANEMA,CENTRO DE SAUDE/UNIDADE BASICA,05875360,Parque Independência,Zona Oeste
2787687,UBS JARDIM PENHA,CENTRO DE SAUDE/UNIDADE BASICA,03871000,Vila Constança,Zona Leste
2787695,UBS JARDIM PERI,CENTRO DE SAUDE/UNIDADE BASICA,02633000,Jardim Peri,Zona Norte
4049993,UBS JARDIM POPULAR DR MATHEUS SANTAMARIA,CENTRO DE SAUDE/UNIDADE BASICA,03670010,Jardim Popular,Zona Leste
4771311,UBS JARDIM REIMBERG - NAIR NUNES DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,04845230,Jardim Reimberg,Zona Sul
2787709,UBS JARDIM REPUBLICA,CENTRO DE SAUDE/UNIDADE BASICA,04812090,Jardim República,Zona Sul
7097778,UBS JARDIM RINCAO,CENTRO DE SAUDE/UNIDADE BASICA,02991050,Jardim Rincão,Zona Norte
2787717,UBS JARDIM ROBRU GUAIANAZES,CENTRO DE SAUDE/UNIDADE BASICA,08431410,Guaianazes,Zona Leste
2787725,UBS JARDIM ROBRU MESSIAS JOSE DA SILVA,CENTRO DE SAUDE/UNIDADE BASICA,08150350,Jardim Robru,Zona Leste
2787733,UBS JARDIM ROMANO VILA ITAIM,CENTRO DE SAUDE/UNIDADE BASICA,08190450,Vila Itaim,Zona Leste
2787741,UBS JARDIM ROSELI,CENTRO DE SAUDE/UNIDADE BASICA,08380039,Jardim Roseli,Zona Leste
3651770,UBS JARDIM ROSINHA,CENTRO DE SAUDE/UNIDADE BASICA,05274001,Jardim Rosinha,Zona Oeste
6332447,UBS JARDIM SANTA FE,CENTRO DE SAUDE/UNIDADE BASICA,04890290,Jardim Santa Fé (Zona Sul),Zona Sul
2825767,UBS JARDIM SANTA MARGARIDA,CENTRO DE SAUDE/UNIDADE BASICA,04931100,Jardim Santa Margarida,Zona Sul
2086808,UBS JARDIM SANTA MARIA,CENTRO DE SAUDE/UNIDADE BASICA,03576000,Jardim Santa Maria,Zona Leste
2787865,UBS JARDIM SANTA TEREZINHA,CENTRO DE SAUDE/UNIDADE BASICA,03572000,Jardim Santa Terezinha (Zona Leste),Zona Leste
2787768,UBS JARDIM SAO BENTO,CENTRO DE SAUDE/UNIDADE BASICA,05881000,Jardim Soraia,Zona Oeste
4771273,UBS JARDIM SAO BERNARDO,CENTRO DE SAUDE/UNIDADE BASICA,04847005,Parque Novo Grajaú,Zona Sul
9632387,UBS JARDIM SAO CARLOS,CENTRO DE SAUDE/UNIDADE BASICA,08062060,Vila Monte Santo,Zona Leste
3074544,UBS JARDIM SAO CARLOS CIDADE ADEMAR,CENTRO DE SAUDE/UNIDADE BASICA,04429280,Americanópolis,Zona Sul
2787776,UBS JARDIM SAO FRANCISCO I,CENTRO DE SAUDE/UNIDADE BASICA,03718020,Jardim São Francisco (Zona Leste),Zona Leste
2787806,UBS JARDIM SAO NICOLAU,CENTRO DE SAUDE/UNIDADE BASICA,03690000,Jardim Nordeste,Zona Leste
2787814,UBS JARDIM SAO NORBERTO,CENTRO DE SAUDE/UNIDADE BASICA,04890290,Jardim Santa Fé (Zona Sul),Zona Sul
4049942,UBS JARDIM SAO PEDRO FRANCISCO ANTONIO CESARONI,CENTRO DE SAUDE/UNIDADE BASICA,08420680,Jardim São Pedro,Zona Leste
2047004,UBS JARDIM SAO SAVERIO AURELIO MELLONE,CENTRO DE SAUDE/UNIDADE BASICA,04195060,Jardim Celeste,Zona Sul
2787822,UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,CENTRO DE SAUDE/UNIDADE BASICA,03976020,Jardim Sapopemba,Zona Leste
2787830,UBS JARDIM SECKLER,CENTRO DE SAUDE/UNIDADE BASICA,04240150,São João Clímaco,Zona Sul
6683991,UBS JARDIM SELMA CIDADE ADEMAR,CENTRO DE SAUDE/UNIDADE BASICA,04431160,Jardim Selma,Zona Sul
2787849,UBS JARDIM SILVA TELLES,CENTRO DE SAUDE/UNIDADE BASICA,08160460,Jardim Silva Teles,Zona Leste
6332463,UBS JARDIM SILVEIRA,CENTRO DE SAUDE/UNIDADE BASICA,04889000,Parelheiros,Zona Sul
2787857,UBS JARDIM SINHA,CENTRO DE SAUDE/UNIDADE BASICA,03923165,Parque dos Bancários,Zona Leste
4050045,UBS JARDIM SOARES,CENTRO DE SAUDE/UNIDADE BASICA,08460365,Jardim São Paulo(Zona Leste),Zona Leste
4049861,UBS JARDIM SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,04917070,Jardim Souza,Zona Sul
4050118,UBS JARDIM THOMAS,CENTRO DE SAUDE/UNIDADE BASICA,05833040,Jardim Thomaz,Zona Oeste
2752298,UBS JARDIM TIETE II,CENTRO DE SAUDE/UNIDADE BASICA,03947030,Jardim Nove de Julho,Zona Leste
2787903,UBS JARDIM TRES CORACOES,CENTRO DE SAUDE/UNIDADE BASICA,04855330,Jardim Três Corações,Zona Sul
2787911,UBS JARDIM UMUARAMA,CENTRO DE SAUDE/UNIDADE BASICA,04655000,Jardim Alzira,Zona Sul
6380417,UBS JARDIM VALQUIRIA,CENTRO DE SAUDE/UNIDADE BASICA,05789001,Pirajussara,Zona Oeste
2787938,UBS JARDIM VERA CRUZ PERDIZES,CENTRO DE SAUDE/UNIDADE BASICA,01259030,Sumaré,Centro
2787946,UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS,CENTRO DE SAUDE/UNIDADE BASICA,02878080,Jardim Vista Alegre,Zona Norte
2787954,UBS JARDIM VITORIA,CENTRO DE SAUDE/UNIDADE BASICA,04846650,Jardim Ideal,Zona Sul
2027631,UBS JOAQUIM ANTONIO EIRADO,CENTRO DE SAUDE/UNIDADE BASICA,02022011,Santana,Zona Norte
5479517,UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA,CENTRO DE SAUDE/UNIDADE BASICA,04223000,Vila Independência,Zona Sul
2787997,UBS JORDANOPOLIS,CENTRO DE SAUDE/UNIDADE BASICA,04830200,Jardim Presidente,Zona Sul
4049950,UBS JOSE BONIFACIO II CELINA MARIA JOSE DE OLIVEIRA,CENTRO DE SAUDE/UNIDADE BASICA,08253580,Conjunto Residencial José Bonifácio,Zona Leste
4050142,UBS JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI,CENTRO DE SAUDE/UNIDADE BASICA,08250650,Conjunto Residencial José Bonifácio,Zona Leste
2752301,UBS JOSE DE BARROS MAGALDI,CENTRO DE SAUDE/UNIDADE BASICA,04533050,Itaim Bibi,Zona Sul
2788004,UBS JOSE MARCILIO MALTA CARDOSO,CENTRO DE SAUDE/UNIDADE BASICA,05379240,Jardim Tropical,Zona Oeste
9339833,UBS JOVA RURAL,CENTRO DE SAUDE/UNIDADE BASICA,02281200,Conjunto Habitacional Jova Rural,Zona Norte
2788039,UBS LARANJEIRAS,CENTRO DE SAUDE/UNIDADE BASICA,04476145,Jardim das Laranjeiras (Zona Sul),Zona Sul
3614948,UBS LUAR DO SERTAO,CENTRO DE SAUDE/UNIDADE BASICA,05879450,Chácara Santa Maria,Zona Oeste
2788055,UBS LUIZ ERNESTO MAZZONI,CENTRO DE SAUDE/UNIDADE BASICA,04186100,Vila Liviero,Zona Sul
2788063,UBS MANOEL JOAQUIM PERA,CENTRO DE SAUDE/UNIDADE BASICA,05435030,Sumarezinho,Zona Oeste
2766000,UBS MAR PAULISTA,CENTRO DE SAUDE/UNIDADE BASICA,04463060,Balneário Mar Paulista,Zona Sul
2788071,UBS MARIA CECILIA FERRO DONNANGELO,CENTRO DE SAUDE/UNIDADE BASICA,02842260,Jardim do Tiro,Zona Norte
6332471,UBS MARSILAC,CENTRO DE SAUDE/UNIDADE BASICA,04891000,Parelheiros,Zona Sul
2043017,UBS MASCARENHAS DE MORAES,CENTRO DE SAUDE/UNIDADE BASICA,03977180,Conjunto Habitacional Marechal Mascarenhas de Morais,Zona Leste
2788098,UBS MATA VIRGEM,CENTRO DE SAUDE/UNIDADE BASICA,04476320,Eldorado,Zona Sul
2027380,UBS MENINOPOLIS MARIO FRANCISCO NAPOLITANO,CENTRO DE SAUDE/UNIDADE BASICA,04580040,Vila Cordeiro,Zona Sul
2788101,UBS MILTON SANTOS,CENTRO DE SAUDE/UNIDADE BASICA,04065004,Planalto Paulista,Zona Sul
2788136,UBS MOINHO VELHO,CENTRO DE SAUDE/UNIDADE BASICA,02933180,Vila Palmeiras,Zona Norte
2788128,UBS MOINHO VELHO II,CENTRO DE SAUDE/UNIDADE BASICA,04285041,Vila Moinho Velho,Zona Sul
2042258,UBS MOOCA I,CENTRO DE SAUDE/UNIDADE BASICA,03166000,Mooca,Zona Leste
2091739,UBS MORADA DO SOL,CENTRO DE SAUDE/UNIDADE BASICA,05281120,Conjunto Residencial Morada do Sol,Zona Oeste
3651762,UBS MORRO DOCE,CENTRO DE SAUDE/UNIDADE BASICA,05267030,Jardim Anhangüera,Zona Oeste
9618694,UBS NASCER DO SOL,CENTRO DE SAUDE/UNIDADE BASICA,08485300,Conjunto Habitacional Santa Etelvina II,Zona Leste
2788209,UBS NITRO OPERARIA PAULO FELDMAN,CENTRO DE SAUDE/UNIDADE BASICA,08010380,Cidade Nitro Operária,Zona Leste
2788144,UBS NOSSA SENHORA DO BRASIL ARMANDO DARIENZO,CENTRO DE SAUDE/UNIDADE BASICA,01330010,Bela Vista,Centro
6332498,UBS NOVA AMERICA,CENTRO DE SAUDE/UNIDADE BASICA,04895020,Colônia (Zona Sul),Zona Sul
6879810,UBS NOVA ESPERANCA PAULISTANO II,CENTRO DE SAUDE/UNIDADE BASICA,02812220,Jardim Paulistano (Zona Norte),Zona Norte
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,05812030,Jardim São Luís,Zona Oeste
2788160,UBS NOVO JARDIM I,CENTRO DE SAUDE/UNIDADE BASICA,05819080,Jardim Santa Josefina,Zona Oeste
4049926,UBS PADRE JOSE DE ANCHIETA,CENTRO DE SAUDE/UNIDADE BASICA,03589010,Conjunto Habitacional Padre José de Anchieta,Zona Leste
2788179,UBS PARADA XV DE NOVEMBRO,CENTRO DE SAUDE/UNIDADE BASICA,08246101,Parada XV de Novembro,Zona Leste
2788187,UBS PARAISOPOLIS,CENTRO DE SAUDE/UNIDADE BASICA,05664000,Paraisópolis,Zona Oeste
3956954,UBS PARAISOPOLIS II,CENTRO DE SAUDE/UNIDADE BASICA,05660000,Paraisópolis,Zona Oeste
6564410,UBS PARAISOPOLIS III,CENTRO DE SAUDE/UNIDADE BASICA,05656010,Fazenda Morumbi,Zona Oeste
4050150,UBS PARELHEIROS,CENTRO DE SAUDE/UNIDADE BASICA,04890430,Jardim Novo Parelheiros,Zona Sul
2788268,UBS PARQUE ARARIBA,CENTRO DE SAUDE/UNIDADE BASICA,05774300,Parque Regina,Zona Oeste
2752328,UBS PARQUE ARTHUR ALVIM,CENTRO DE SAUDE/UNIDADE BASICA,03566010,Vila Santa Teresa (Zona Leste),Zona Leste
2788276,UBS PARQUE BOA ESPERANCA,CENTRO DE SAUDE/UNIDADE BASICA,08341410,Parque Boa Esperança,Zona Leste
2027461,UBS PARQUE DA LAPA,CENTRO DE SAUDE/UNIDADE BASICA,05301060,Parque da Lapa,Zona Oeste
4700449,UBS PARQUE DAS FLORES,CENTRO DE SAUDE/UNIDADE BASICA,08391330,Parque das Flores,Zona Leste
4050223,UBS PARQUE DO LAGO,CENTRO DE SAUDE/UNIDADE BASICA,04941172,Parque Bologne,Zona Sul
2788292,UBS PARQUE DOROTEIA,CENTRO DE SAUDE/UNIDADE BASICA,04474000,Jardim Santa Terezinha (Pedreira),Zona Sul
4488326,UBS PARQUE DOS BUFALOS,CENTRO DE SAUDE/UNIDADE BASICA,04470192,Jardim Apurá,Zona Sul
2788306,UBS PARQUE EDU CHAVES,CENTRO DE SAUDE/UNIDADE BASICA,02229001,Parque Edu Chaves,Zona Norte
2788314,UBS PARQUE ENGENHO II,CENTRO DE SAUDE/UNIDADE BASICA,05892360,Jardim Amália,Zona Oeste
2815451,UBS PARQUE FIGUEIRA GRANDE,CENTRO DE SAUDE/UNIDADE BASICA,04915170,Jardim Figueira Grande,Zona Sul
2788330,UBS PARQUE IMPERIAL MANOEL ANTONIO DA SILVA SARAGOCA,CENTRO DE SAUDE/UNIDADE BASICA,04304110,Vila Monte Alegre,Zona Sul
3738604,UBS PARQUE MARIA DOMITILA,CENTRO DE SAUDE/UNIDADE BASICA,05119000,City América,Zona Oeste
2788349,UBS PARQUE NOVO MUNDO I,CENTRO DE SAUDE/UNIDADE BASICA,02168020,Jardim Andaraí,Zona Norte
2788357,UBS PARQUE NOVO MUNDO II,CENTRO DE SAUDE/UNIDADE BASICA,02188050,Parque Novo Mundo,Zona Norte
2788365,UBS PARQUE NOVO SANTO AMARO,CENTRO DE SAUDE/UNIDADE BASICA,05874130,Parque Novo Santo Amaro,Zona Oeste
6283616,UBS PARQUE PAULISTANO (EX AMA/UBS 08/2022),CENTRO DE SAUDE/UNIDADE BASICA,08080160,Parque Paulistano,Zona Leste
2788373,UBS PARQUE PERUCHE,CENTRO DE SAUDE/UNIDADE BASICA,02538010,Parque Peruche,Zona Norte
2788381,UBS PARQUE REGINA PERINA ALVES TEIXEIRA,CENTRO DE SAUDE/UNIDADE BASICA,05775230,Parque Regina,Zona Oeste
2788403,UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE,CENTRO DE SAUDE/UNIDADE BASICA,04849040,Parque Residencial Cocaia,Zona Sul
2788446,UBS PARQUE SANTA RITA,CENTRO DE SAUDE/UNIDADE BASICA,08150020,Parque Santa Rita,Zona Leste
4493516,UBS PARQUE SANTO ANTONIO II,CENTRO DE SAUDE/UNIDADE BASICA,05822010,Parque Santo Antônio,Zona Oeste
2057891,UBS PARQUE SAO LUCAS,CENTRO DE SAUDE/UNIDADE BASICA,03239080,Parque São Lucas,Zona Leste
4049853,UBS PARQUE SAO RAFAEL DRA ORA ROSEN,CENTRO DE SAUDE/UNIDADE BASICA,08311270,Parque São Rafael,Zona Leste
4050398,UBS PASTORAL,CENTRO DE SAUDE/UNIDADE BASICA,03981090,Parque Santa Madalena,Zona Leste
4050002,UBS PEDRO DE SOUZA CAMPOS,CENTRO DE SAUDE/UNIDADE BASICA,03801000,Parque Boturussu,Zona Leste
2064820,UBS PONTE RASA DR CARLOS OLIVALDO DE SOUZA LOPES MUNIZ,CENTRO DE SAUDE/UNIDADE BASICA,03894000,Jardim Ponte Rasa,Zona Leste
2786990,UBS PONTE SECA DOM LUCIANO BERGAMINI,CENTRO DE SAUDE/UNIDADE BASICA,04891360,Engenheiro Marsilac,Zona Sul
3002926,UBS PREFEITO CELSO AUGUSTO DANIEL,CENTRO DE SAUDE/UNIDADE BASICA,08465050,Conjunto Habitacional Juscelino Kubitschek,Zona Leste
4049969,UBS PRESTES MAIA,CENTRO DE SAUDE/UNIDADE BASICA,08490020,Conjunto Residencial Prestes Maia,Zona Leste
8212058,UBS PRIMAVERA COLORADO,CENTRO DE SAUDE/UNIDADE BASICA,03918055,Vila Bancária,Zona Leste
2766019,UBS PRIMEIRO DE OUTUBRO,CENTRO DE SAUDE/UNIDADE BASICA,08452590,Vila Lourdes,Zona Leste
9423206,UBS PRO MORAR,CENTRO DE SAUDE/UNIDADE BASICA,03928090,Conjunto Habitacional Teotonio Vilela,Zona Leste
2027305,UBS PROFETA JEREMIAS,CENTRO DE SAUDE/UNIDADE BASICA,08471710,Cidade Tiradentes,Zona Leste
2788470,UBS REAL PARQUE PAULO MANGAEIRA ALBERNAZ FILHO,CENTRO DE SAUDE/UNIDADE BASICA,05686050,Real Parque,Zona Oeste
2027321,UBS RECANTO CAMPO BELO,CENTRO DE SAUDE/UNIDADE BASICA,04880035,Recanto Campo Belo,Zona Sul
3105504,UBS RECANTO DOS HUMILDES,CENTRO DE SAUDE/UNIDADE BASICA,05210000,Recanto Paraíso,Zona Oeste
2788489,UBS RECANTO VERDE DO SOL,CENTRO DE SAUDE/UNIDADE BASICA,08382505,Jardim Arantes,Zona Leste
6090621,UBS REPUBLICA FERNANDA SANTE LIMEIRA,CENTRO DE SAUDE/UNIDADE BASICA,01008000,Centro,Centro
4050401,UBS REUNIDAS I,CENTRO DE SAUDE/UNIDADE BASICA,03249030,Vila Ivg,Zona Leste
2788497,UBS REUNIDAS II,CENTRO DE SAUDE/UNIDADE BASICA,03260000,Vila Cunha Bueno,Zona Leste
4050061,UBS RIO CLARO,CENTRO DE SAUDE/UNIDADE BASICA,08395320,Conjunto Promorar Rio Claro,Zona Leste
2788500,UBS RIO PEQUENO PAULO DE BARROS FRANCA,CENTRO DE SAUDE/UNIDADE BASICA,05353160,Cidade São Francisco,Zona Oeste
2788519,UBS SACOMA EDMUNDO SUSSUMU FUJITA,CENTRO DE SAUDE/UNIDADE BASICA,04232000,Ipiranga,Zona Sul
2752336,UBS SANTA CECILIA DR HUMBERTO PASCALE,CENTRO DE SAUDE/UNIDADE BASICA,01153000,Barra Funda,Centro
2091526,UBS SANTA CRUZ,CENTRO DE SAUDE/UNIDADE BASICA,04121001,Vila Mariana,Zona Sul
2788608,UBS SANTA INES,CENTRO DE SAUDE/UNIDADE BASICA,08070130,Parque Cruzeiro do Sul,Zona Leste
2788616,UBS SANTA LUCIA,CENTRO DE SAUDE/UNIDADE BASICA,04940070,Vila Santa Lúcia,Zona Sul
2788624,UBS SANTA LUZIA,CENTRO DE SAUDE/UNIDADE BASICA,08142360,Jardim Miriam,Zona Leste
2788411,UBS SANTA MADALENA,CENTRO DE SAUDE/UNIDADE BASICA,03980050,Jardim Elba,Zona Leste
2788640,UBS SANTO AMARO DR SERGIO VILLACA BRAGA,CENTRO DE SAUDE/UNIDADE BASICA,04741000,Jardim Santo Amaro,Zona Sul
4466713,UBS SANTO DIAS,CENTRO DE SAUDE/UNIDADE BASICA,02814200,Jardim Paulistano (Zona Norte),Zona Norte
3469042,UBS SANTO ELIAS,CENTRO DE SAUDE/UNIDADE BASICA,05135370,Jardim Santo Elias,Zona Oeste
3004341,UBS SANTO ESTEVAO,CENTRO DE SAUDE/UNIDADE BASICA,08270110,Vila Carmosina,Zona Leste
3044750,UBS SAO CARLOS GUAIANASES,CENTRO DE SAUDE/UNIDADE BASICA,08411470,Jardim São Carlos (Zona Leste),Zona Leste
3996115,UBS SAO JORGE CIDADE ADEMAR,CENTRO DE SAUDE/UNIDADE BASICA,04432000,Jardim São Jorge,Zona Sul
2788535,UBS SAO MATEUS NAIR ALVES DE REZENDE NORIMBENI,CENTRO DE SAUDE/UNIDADE BASICA,03958000,Cidade São Mateus,Zona Leste
7672578,UBS SAO REMO,CENTRO DE SAUDE/UNIDADE BASICA,05360170,Vila Butantã,Zona Oeste
5975220,UBS SE,CENTRO DE SAUDE/UNIDADE BASICA,01020030,Sé,Centro
9343148,UBS SEM TERRA (PQ NACOES UNIDAS),CENTRO DE SAUDE/UNIDADE BASICA,02996180,Parque Nações Unidas,Zona Norte
9129855,UBS SHANGRILA ELLUS,CENTRO DE SAUDE/UNIDADE BASICA,04852032,Jardim Shangrilá (Zona Sul),Zona Sul
2788586,UBS SILMARYA REJANE MARCOLINO SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,02855030,Jardim Carombé,Zona Norte
2074079,UBS TEOTONIO VILELA,CENTRO DE SAUDE/UNIDADE BASICA,03928240,Conjunto Habitacional Teotonio Vilela,Zona Leste
2788659,UBS THERSIO VENTURA,CENTRO DE SAUDE/UNIDADE BASICA,08061360,Jardim Pedro José Nunes,Zona Leste
9459065,UBS TRES PONTES - SRA FLORISVALDA NASCIMENTO DE SOUZA,CENTRO DE SAUDE/UNIDADE BASICA,08191330,Jardim Célia,Zona Leste
2788667,UBS UNIAO DAS VILAS DE TAIPAS,CENTRO DE SAUDE/UNIDADE BASICA,02810000,Sítio Morro Grande,Zona Norte
2819856,UBS UNIAO DE VILA NOVA,CENTRO DE SAUDE/UNIDADE BASICA,08071100,Jardim Nair,Zona Leste
2789280,UBS VARGEM GRANDE,CENTRO DE SAUDE/UNIDADE BASICA,04896260,Colônia (Zona Sul),Zona Sul
2789299,UBS VARGINHA,CENTRO DE SAUDE/UNIDADE BASICA,04857040,Jardim Varginha,Zona Sul
2789302,UBS VELEIROS,CENTRO DE SAUDE/UNIDADE BASICA,04771180,Jardim dos Lagos,Zona Sul
2086816,UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,CENTRO DE SAUDE/UNIDADE BASICA,04962000,Vila do Sol,Zona Sul
2027275,UBS VILA ALBERTINA DR OSVALDO MARCAL,CENTRO DE SAUDE/UNIDADE BASICA,02356020,Jardim Virginia Bianca,Zona Norte
2045451,UBS VILA ALPINA DR HERMINIO MOREIRA,CENTRO DE SAUDE/UNIDADE BASICA,03147100,Vila Bela,Zona Leste
2788675,UBS VILA ANASTACIO,CENTRO DE SAUDE/UNIDADE BASICA,05093040,Vila Anastácio,Zona Oeste
2788683,UBS VILA ANGLO JOSE SERRA RIBEIRO,CENTRO DE SAUDE/UNIDADE BASICA,05016090,Perdizes,Zona Oeste
2788705,UBS VILA APARECIDA,CENTRO DE SAUDE/UNIDADE BASICA,04459110,Pedreira,Zona Sul
2788713,UBS VILA ARAPUA NELSON MORAES,CENTRO DE SAUDE/UNIDADE BASICA,04257045,Parque Fongaro,Zona Sul
2788721,UBS VILA ARICANDUVA,CENTRO DE SAUDE/UNIDADE BASICA,03506000,Vila Aricanduva,Zona Leste
2788748,UBS VILA ARRIETE DECIO PACHECO PEDROSO,CENTRO DE SAUDE/UNIDADE BASICA,04447010,Vila Emir,Zona Sul
2752212,UBS VILA AURORA DOMINGOS MAZZONETO DE CILO,CENTRO DE SAUDE/UNIDADE BASICA,02413200,Imirim,Zona Norte
2752344,UBS VILA BERTIOGA DOMINGOS DELASCIO,CENTRO DE SAUDE/UNIDADE BASICA,03192060,Vila Oratório,Zona Leste
2788764,UBS VILA BORGES,CENTRO DE SAUDE/UNIDADE BASICA,05546040,Jardim Cláudia,Zona Oeste
6377742,UBS VILA CAIUBA,CENTRO DE SAUDE/UNIDADE BASICA,05207000,Vila Caiúba,Zona Oeste
3762831,UBS VILA CALU,CENTRO DE SAUDE/UNIDADE BASICA,04948030,Parque do Lago,Zona Sul
6165516,UBS VILA CAMPESTRE,CENTRO DE SAUDE/UNIDADE BASICA,04332080,Vila Campestre,Zona Sul
7136617,UBS VILA CANAA,CENTRO DE SAUDE/UNIDADE BASICA,04369000,Vila Santa Catarina,Zona Sul
2788772,UBS VILA CARMOSINA,CENTRO DE SAUDE/UNIDADE BASICA,08290330,Vila Carmosina,Zona Leste
2752352,UBS VILA CARRAO DR ADHEMAR MONTEIRO PACHECO,CENTRO DE SAUDE/UNIDADE BASICA,03447000,Vila Carrão,Zona Leste
2788780,UBS VILA CHABILANDIA,CENTRO DE SAUDE/UNIDADE BASICA,08451000,Guaianazes,Zona Leste
2079070,UBS VILA CISPER,CENTRO DE SAUDE/UNIDADE BASICA,03817220,Parque Císper,Zona Leste
2788799,UBS VILA CONSTANCIA VICENTE OCTAVIO GUIDA,CENTRO DE SAUDE/UNIDADE BASICA,04438280,Vila do Castelo,Zona Sul
2789310,UBS VILA COSMOPOLITA,CENTRO DE SAUDE/UNIDADE BASICA,08421570,Conjunto Habitacional Fazenda do Carmo,Zona Leste
2788802,UBS VILA CURUCA,CENTRO DE SAUDE/UNIDADE BASICA,08030500,Vila Curuçá,Zona Leste
2788810,UBS VILA DALVA ENG GUILHERME H PINTO COELHO,CENTRO DE SAUDE/UNIDADE BASICA,05386110,Rio Pequeno,Zona Oeste
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,05835002,Vila das Belezas,Zona Oeste
2788829,UBS VILA DAS MERCES,CENTRO DE SAUDE/UNIDADE BASICA,04165001,Vila das Mercês,Zona Sul
2788837,UBS VILA DIONISIA,CENTRO DE SAUDE/UNIDADE BASICA,02670040,Vila Dionisia,Zona Norte
6974511,UBS VILA DIONISIA II,CENTRO DE SAUDE/UNIDADE BASICA,02617080,Vila Bela Vista (Zona Norte),Zona Norte
2788845,UBS VILA EDE,CENTRO DE SAUDE/UNIDADE BASICA,02203010,Vila Ede,Zona Norte
9624988,UBS VILA EMA DR FUAD KASSAB,CENTRO DE SAUDE/UNIDADE BASICA,03278030,Vila Ema,Zona Leste
2788853,UBS VILA ESPANHOLA,CENTRO DE SAUDE/UNIDADE BASICA,02566020,Vila Espanhola,Zona Norte
2788861,UBS VILA ESPERANCA DR CASSIO BITTENCOURT FILHO,CENTRO DE SAUDE/UNIDADE BASICA,03644070,Vila Beatriz,Zona Leste
2788888,UBS VILA ESPERANCA DR EMILIO SANTIAGO OLIVEIRA,CENTRO DE SAUDE/UNIDADE BASICA,03647030,Vila Esperança,Zona Leste
4049799,UBS VILA FORMOSA COMENDADOR JOSE GONZALEZ,CENTRO DE SAUDE/UNIDADE BASICA,03367040,Vila Formosa,Zona Leste
2788918,UBS VILA FORMOSA I DR ANTONIO DA SILVEIRA E OLIVEIRA,CENTRO DE SAUDE/UNIDADE BASICA,03355000,Vila Formosa,Zona Leste
2788896,UBS VILA FORMOSA II,CENTRO DE SAUDE/UNIDADE BASICA,03365000,Vila Formosa,Zona Leste
2788926,UBS VILA GRANADA DR ALFREDO FERREIRA PAULINO FILHO,CENTRO DE SAUDE/UNIDADE BASICA,03660010,Vila Ré,Zona Leste
2788934,UBS VILA GUACURI CICERO SERGIO CAVALCANTE,CENTRO DE SAUDE/UNIDADE BASICA,04475380,Jardim Rubilene,Zona Sul
2788942,UBS VILA GUARANI,CENTRO DE SAUDE/UNIDADE BASICA,03382180,Chácara Belenzinho,Zona Leste
2788950,UBS VILA GUILHERME (EX AMA/UBS-08/2022),CENTRO DE SAUDE/UNIDADE BASICA,02054100,Vila Guilherme,Zona Norte
2788969,UBS VILA GUILHERMINA DR AMERICO RASPA NETO,CENTRO DE SAUDE/UNIDADE BASICA,03547020,Cidade Patriarca,Zona Leste
2787598,UBS VILA GUMERCINDO PROF JANDIRA MASSUR,CENTRO DE SAUDE/UNIDADE BASICA,04123030,Vila Firmiano Pinto,Zona Sul
2026961,UBS VILA HELOISA,CENTRO DE SAUDE/UNIDADE BASICA,03286095,Vila Cleonice,Zona Leste
2788977,UBS VILA IMPERIO DRA GILDA TERA TAHIRA,CENTRO DE SAUDE/UNIDADE BASICA,04409060,Americanópolis,Zona Sul
2788985,UBS VILA IPOJUCA WANDA COELHO DE MORAES,CENTRO DE SAUDE/UNIDADE BASICA,05049000,Vila Romana,Zona Oeste
2752271,UBS VILA ITAPEMA,CENTRO DE SAUDE/UNIDADE BASICA,03573010,Jardim Arize,Zona Leste
2788993,UBS VILA IZOLINA MAZZEI,CENTRO DE SAUDE/UNIDADE BASICA,02083010,Vila Isolina Mazzei,Zona Norte
2789000,UBS VILA JACUI,CENTRO DE SAUDE/UNIDADE BASICA,08060220,Vila Jacuí,Zona Leste
2789019,UBS VILA JAGUARA,CENTRO DE SAUDE/UNIDADE BASICA,05116001,Vila Jaguara,Zona Oeste
2751828,UBS VILA JOANIZA JOAO YUNES,CENTRO DE SAUDE/UNIDADE BASICA,04428000,Vila Joaniza,Zona Sul
2068109,UBS VILA LEONOR,CENTRO DE SAUDE/UNIDADE BASICA,02077000,Vila Leonor,Zona Norte
2789027,UBS VILA MAGGI,CENTRO DE SAUDE/UNIDADE BASICA,02982190,Jardim Sydney,Zona Norte
2789035,UBS VILA MANGALOT,CENTRO DE SAUDE/UNIDADE BASICA,05131120,Vila Mangalot,Zona Oeste
