CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,BAIRRO,ANO,MES,PA_PROC_ID,NO_PROCEDIMENTO,QTD_APROVADA,VALOR_APROVADO,QTD_PRODUZIDA,VALOR_PRODUZIDO
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0301100209,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA INTRAMUSCULAR,32.0,0.0,32.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0205010032,ECOCARDIOGRAFIA TRANSTORACICA,235.0,9385.900000000003,235.0,9385.900000000003
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204020069,RADIOGRAFIA DE COLUNA LOMBO-SACRA,14.0,153.44,14.0,153.44
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204020107,RADIOGRAFIA DE COLUNA TORACO-LOMBAR,5.0,48.65,5.0,48.65
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204030072,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),19.0,159.03,19.0,159.03
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0301060053,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM REMOÇÃO,21.0,0.0,21.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,8,0301100284,CURATIVO SIMPLES,16.0,0.0,16.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0214010015,GLICEMIA CAPILAR,12.0,0.0,12.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,8,0214010058,"TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV PARAPOPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",10.0,10.0,10.0,10.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204060133,RADIOGRAFIA DE JOELHO OU PATELA (AP + LATERAL + AXIAL),10.0,71.6,10.0,71.6
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0301100276,CURATIVO ESPECIAL,15.0,0.0,15.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,8,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),179.0,1127.7000000000005,179.0,1127.7000000000005
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0205010040,ULTRASSONOGRAFIA DOPPLER COLORIDO DE VASOS,202.0,7999.2,202.0,7999.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0301050090,ATENDIMENTO MEDICO COM FINALIDADE DE ATESTAR ÓBITO,1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,151.0,0.0,151.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,66.0,0.0,66.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),110.0,3300.0,110.0,3300.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,8,0214010066,TESTE RÁPIDO DE GRAVIDEZ,8.0,0.0,8.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204060060,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,3.0,23.31,3.0,23.31
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204040035,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,5.0,37.0,5.0,37.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,8,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2.0,0.0,2.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,8,0201020025,COLETA DE LINFA PARA PESQUISA DE M. LEPRAE,1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,8,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,91.0,0.0,91.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204050138,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),20.0,143.4,20.0,143.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204040094,RADIOGRAFIA DE MAO,18.0,113.4,18.0,113.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204030153,RADIOGRAFIA DE TORAX (PA E PERFIL),41.0,389.5,41.0,389.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0214010163,TESTE RÁPIDO PARA DETECÇÃO DE SARS-COVID-2,1.0,0.0,1.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,8,0204030145,RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),1.0,12.02,1.0,12.02
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,8,0406020140,EXCISAO E SUTURA DE LINFANGIOMA / NEVUS,2.0,59.72,2.0,59.72
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,8,0211060011,BIOMETRIA ULTRASSÔNICA (MONOCULAR),1.0,24.24,1.0,24.24
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,8,0414020138,EXODONTIA DE DENTE PERMANENTE,15.0,0.0,15.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301010269,AVALIAÇÃO DO CRESCIMENTO NA PUERICULTURA,189.0,0.0,189.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,4184.0,41840.0,4184.0,41840.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),226.0,1423.8000000000002,226.0,1423.8000000000002
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0205020054,ULTRASSONOGRAFIA DE APARELHO URINÁRIO,35.0,846.9999999999999,35.0,846.9999999999999
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),3.0,0.0,3.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301050058,ASSISTÊNCIA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,123.0,0.0,123.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0201020041,COLETA DE MATERIAL PARA EXAME LABORATORIAL,788.0,0.0,788.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100276,CURATIVO ESPECIAL,9.0,0.0,9.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204020077,RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),5.0,74.5,5.0,74.5
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100217,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ORAL,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100284,CURATIVO SIMPLES,18.0,0.0,18.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),738.0,0.0,738.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0205020097,ULTRASSONOGRAFIA MAMARIA BILATERAL,2.0,48.4,2.0,48.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204020115,RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,1.0,15.58,1.0,15.58
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,7.0,169.4,7.0,169.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0211020036,ELETROCARDIOGRAMA,22.0,113.3,22.0,113.3
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204030170,RADIOGRAFIA DE TORAX (PA),57.0,392.16,57.0,392.16
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020160,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),3.0,72.6,3.0,72.6
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204020123,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,4.0,31.2,4.0,31.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204030170,RADIOGRAFIA DE TORAX (PA),183.0,1259.04,183.0,1259.04
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100152,RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2.0,0.0,2.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0211050040,ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),48.0,1200.0,48.0,1200.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0214010066,TESTE RÁPIDO DE GRAVIDEZ,18.0,0.0,18.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204050111,RADIOGRAFIA DE ABDOMEN (AP + LATERAL / LOCALIZADA),3.0,32.19,3.0,32.19
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0211020036,ELETROCARDIOGRAMA,191.0,983.65,191.0,983.65
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204060117,RADIOGRAFIA DE COXA,6.0,53.64,6.0,53.64
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0204030188,MAMOGRAFIA BILATERAL PARA RASTREAMENTO,190.0,8550.0,190.0,8550.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0303080108,FOTOTERAPIA (POR SESSÃO),86.0,344.0,86.0,344.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),1006.0,0.0,1006.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020046,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,77.0,2922.15,77.0,2922.15
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301100284,CURATIVO SIMPLES,42.0,0.0,42.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),11.0,0.0,11.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0214010040,,2.0,2.0,2.0,2.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301100241,ADMINISTRAÇÃO DE PENICILINA PARA TRATAMENTO DE SÍFILIS,1.0,0.0,1.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020062,ULTRASSONOGRAFIA DE ARTICULACAO,76.0,1839.2,76.0,1839.2
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020186,ULTRASSONOGRAFIA TRANSVAGINAL,41.0,992.2,41.0,992.2
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0414020138,EXODONTIA DE DENTE PERMANENTE,6.0,0.0,6.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,10.0,0.0,10.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0409050067,PLÁSTICA DE FREIO BÁLANO-PREPUCIAL,1.0,34.1,1.0,34.1
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0205010032,ECOCARDIOGRAFIA TRANSTORACICA,203.0,8107.820000000002,203.0,8107.820000000002
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),2.0,0.0,2.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301010110,CONSULTA PRÉ-NATAL,158.0,0.0,158.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0303080019,CAUTERIZAÇÃO QUÍMICA DE PEQUENAS LESÕES,26.0,38.48,26.0,38.48
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0211060127,MAPEAMENTO DE RETINA,22.0,533.28,22.0,533.28
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0301100012,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,60.0,37.8,60.0,37.8
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0301100276,CURATIVO ESPECIAL,27.0,0.0,27.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100225,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA SUBCUTÂNEA (SC),17.0,0.0,17.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,27.0,0.0,27.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0214010015,GLICEMIA CAPILAR,22.0,0.0,22.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),110.0,3300.0,110.0,3300.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0205020046,ULTRASSONOGRAFIA DE ABDOMEN TOTAL,4.0,151.8,4.0,151.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0205020186,ULTRASSONOGRAFIA TRANSVAGINAL,28.0,677.6,28.0,677.6
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301010064,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,28.0,0.0,28.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),97.0,0.0,97.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020054,ULTRASSONOGRAFIA DE APARELHO URINÁRIO,37.0,895.3999999999999,37.0,895.3999999999999
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,4402.0,44020.0,4402.0,44020.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2020,9,0205020038,ULTRASSONOGRAFIA DE ABDÔMEN SUPERIOR,21.0,508.1999999999999,21.0,508.1999999999999
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301100039,AFERIÇÃO DE PRESSÃO ARTERIAL,116.0,0.0,116.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0205020127,ULTRASSONOGRAFIA DE TIREOIDE,3.0,72.6,3.0,72.6
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2020,9,0211020060,TESTE DE ESFORCO / TESTE ERGOMETRICO,137.0,4110.0,137.0,4110.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),545.0,0.0,545.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0301060045,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM OBSERVAÇÃO ATÉ 8 HORAS,647.0,0.0,647.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204030145,RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),2.0,24.04,2.0,24.04
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0301060045,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM OBSERVAÇÃO ATÉ 8 HORAS,136.0,0.0,136.0,0.0
9684093,CAPS AD III JARDIM SAO LUIZ,CENTRO DE ATENCAO PSICOSSOCIAL,Vila das Belezas,2020,9,0309050049,SESSÃO DE AURICULOTERAPIA,10.0,0.0,10.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301010110,CONSULTA PRÉ-NATAL,130.0,0.0,130.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2020,9,0301100225,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA SUBCUTÂNEA (SC),8.0,0.0,8.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2020,9,0301100195,ADMINISTRAÇÃO DE MEDICAMENTOS POR VIA ENDOVENOSA,12.0,0.0,12.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2020,9,0204020085,RADIOGRAFIA DE COLUNA LOMBO-SACRA FUNCIONAL / DINAMICA,1.0,16.88,1.0,16.88
